dose,t,X,X_var,Y,Y_var,Z,Z_var
46.7,3.7387387387387387,6.972176372338896,1.0834896521148372,19.900704011374312,12.61496197348099,19.827116625262484,8.242298545778304
46.7,3.7437437437437437,6.964476091662364,1.0811027952115082,19.897882173486906,12.618198486957082,19.837672775075838,8.252575351914423
46.7,3.7487487487487487,6.956730249918122,1.078736967866152,19.895084925288824,12.621607348705341,19.848255579276373,8.2627038838169
46.7,3.7537537537537538,6.949081209168644,1.0765234158383468,19.89221709811326,12.624137183746226,19.85879124443103,8.273267743109148
46.7,3.7587587587587588,6.941401013111316,1.0741758143663596,19.88932797225516,12.627324317320511,19.869258873255763,8.283064365506394
46.7,3.7637637637637638,6.933768399344757,1.0718524832725502,19.886469218208173,12.63079056370395,19.879769524371106,8.293294211154397
46.7,3.7687687687687688,6.92621160487175,1.069692216167693,19.883586474503236,12.633931800034512,19.890245365152133,8.3033653434958
46.7,3.7737737737737738,6.918576068127459,1.0673151078345677,19.880639277456552,12.6371336539934,19.900751899140456,8.313795213213329
46.7,3.7787787787787788,6.911029835241611,1.064871344949942,19.877724226307443,12.640296137895108,19.911257398709008,8.323954496521315
46.7,3.7837837837837838,6.903545859266387,1.0627013771277356,19.87482122678955,12.643178363087161,19.921659567527733,8.33419184334077
46.7,3.7887887887887888,6.896082038236342,1.060316437698898,19.87180960662014,12.64649953116082,19.932086033348007,8.343979227714103
46.7,3.793793793793794,6.888565715794501,1.05814451057379,19.868853333983672,12.649658347702537,19.9425240041667,8.354422824755634
46.7,3.798798798798799,6.881139042894558,1.0559036940535143,19.865904071014917,12.652529602514555,19.95298737070341,8.364608574987749
46.7,3.803803803803804,6.873786460579545,1.0536730941577088,19.86290986252486,12.655836432049334,19.963363600507233,8.374397789817198
46.7,3.808808808808809,6.866345197917445,1.051326585746116,19.859825603633485,12.658689257419718,19.97379039800013,8.38446168520883
46.7,3.813813813813814,6.858996731375269,1.049071884768635,19.856808173336802,12.66179385364144,19.98409809425924,8.394742936823722
46.7,3.818818818818819,6.851648598630059,1.0468480337411306,19.853755741783026,12.665531896696233,19.994544411792834,8.404720707603484
46.7,3.823823823823824,6.844327514377057,1.0446771959468129,19.85079242066028,12.668345348328879,20.004915016674136,8.414864364009187
46.7,3.828828828828829,6.837034162505761,1.0423969524477688,19.847665626581104,12.671240185863455,20.015256283581998,8.424964990634074
46.7,3.833833833833834,6.829863024897513,1.040235520245753,19.84460796010925,12.67436025234755,20.02565376336071,8.43485383257822
46.7,3.838838838838839,6.8225891651402835,1.0380301673142713,19.841497005095686,12.677860360282414,20.035985958180536,8.445315610270468
46.7,3.843843843843844,6.815343340138726,1.0358141682194257,19.83846936752609,12.680430723648868,20.04623011406235,8.454949864019486
46.7,3.848848848848849,6.808111661436041,1.0336040769342654,19.835277371337025,12.683366202367113,20.056568450561734,8.465071475227923
46.7,3.853853853853854,6.801001609755465,1.031486349815281,19.832131202228844,12.686690643734208,20.066917605854623,8.475456076964777
46.7,3.858858858858859,6.79385987919272,1.0292941871449002,19.828984521857304,12.689942882128205,20.077117146466012,8.485228912451882
46.7,3.863863863863864,6.786713978306763,1.0272102752901788,19.825813447653065,12.693119852811455,20.087329187845622,8.495246662240904
46.7,3.868868868868869,6.77963645035924,1.0249913478107415,19.822673888617174,12.695975927504241,20.09774006223543,8.504862523242268
46.7,3.873873873873874,6.77260033156395,1.0227888899545916,19.819475352391365,12.698972306926601,20.107901053753615,8.51549789560632
46.7,3.878878878878879,6.765584672002904,1.02066016737977,19.816259698381938,12.702560791141021,20.118166009392404,8.52527671049983
